"incidence_start_date","outcome_count","person_years","incidence_100000_pys","incidence_100000_pys_95CI_lower","incidence_100000_pys_95CI_upper","outcome_cohort_name","cdm_name","denominator_sex","denominator_age_group","age_standard","n","d","c_rate","c_lower","c_upper","s_rate","s_lower","s_upper","denominator_cohort_name"
"2013-01-01",161,36921.158,436.064,371.307719041296,508.866776685577,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",162,34650.116,467.531,398.30734377678,545.326967379784,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",145,31121.544,465.915,393.167676083786,548.220898706635,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",109,26929.161,404.766,332.354735989286,488.267872799435,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",97,24598.875,394.327,319.772613886742,481.045470300629,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",99,23348.931,424.002,344.608131542277,516.207563220584,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",102,22425.848,454.832,370.861383675603,552.135377933217,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",67,20801.112,322.098,249.621653521218,409.053283438868,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",72,18598.916,387.119,302.897038140225,487.512734853246,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",75,17383.584,431.442,339.356128756023,540.815688231108,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",33,7453.749,442.73,304.755118165769,621.757846543656,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",32,38405.541,83.321,56.9917145843215,117.624829394853,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",44,36830.738,119.465,86.8037652629831,160.376765408034,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",30,34565.982,86.791,58.5572081285609,123.898882418002,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",21,31049.311,67.634,41.866729294174,103.386290069185,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",20,26852.057,74.482,45.4956563864137,115.031700933283,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",21,24525.24,85.626,53.0038889897762,130.888548837619,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",23,23276.879,98.81,62.6373795088452,148.264262123943,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",21,22357.552,93.928,58.1429084189369,143.57891568336,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",9,20731.242,43.413,19.8510687269886,82.4109016305881,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",21,18525.199,113.359,70.1710733799739,173.281435384005,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",12,17314.396,69.306,35.8116743357505,121.064489042395,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",5,7425.262,67.338,21.8643650569962,157.143708589982,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",443,38473.763,1151.434,1046.6943299375,1263.81671060804,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",451,36894.346,1222.41,1112.18073821805,1340.6073744385,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",351,34637.949,1013.339,910.089158703493,1125.09543434425,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",325,31125.741,1044.152,933.705394489941,1164.0702680139,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",245,26931.357,909.72,799.363964092627,1031.0537069511,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",253,24598.705,1028.509,905.667799729737,1163.36526227908,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",227,23348.964,972.206,849.838223812665,1107.24519736366,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",150,22436.339,668.558,565.850610927411,784.518214389052,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",136,20809.73,653.54,548.322651430667,773.065170431032,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",111,18597.903,596.841,490.987225119845,718.751100005714,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",104,17380.353,598.377,488.917206170268,725.033645720575,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",51,7451.899,684.389,509.572792630318,899.845547780556,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",0,38399.959,0,0,9.60646716866009,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",0,36827.044,0,0,10.0167677159045,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",1,34560.208,2.894,0.0732571053515936,16.1215563023779,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",1,31043.641,3.221,0.0815555365567134,17.9477767795952,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",2,26845.352,7.45,0.90223916059646,26.9122478547644,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",5,24518.075,20.393,6.62158994993865,47.5907349142323,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",19,23269.53,81.652,49.1597430819047,127.509466549542,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",32,22349.284,143.181,97.9359173711541,202.129303468605,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",70,20720.178,337.835,263.35890602844,426.834117120224,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",85,18514.319,459.104,366.716059093475,567.689345305647,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",91,17302.012,525.95,423.462447586044,645.750534195374,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",43,7419.447,579.558,419.429011514836,780.660847235429,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",337,38841.418,867.631,777.459145490322,965.389839112929,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",315,37261.333,845.38,754.591118293407,944.084184029034,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",349,34990.335,997.418,895.507311770083,1107.74972658076,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",287,31491.274,911.364,808.964296835631,1023.13574891063,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",256,27300.485,937.712,826.352359654529,1059.89612349357,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",244,24953.155,977.832,858.978581911014,1108.53391586529,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",231,23687.565,975.195,853.482781186889,1109.3958407028,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",259,22739.765,1138.974,1004.47357907914,1286.46757742054,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",166,21095.77,786.888,671.735153641386,916.116217140655,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",142,18857.298,753.024,634.265927530063,887.561282263258,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",124,17603.187,704.418,585.89836323995,839.872428154022,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",58,7541.402,769.088,584.000583449201,994.224280109913,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",6,38397.634,15.626,5.73445294439457,34.0111425160172,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",5,36824.211,13.578,4.40874725087367,31.6865772883027,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",10,34557.095,28.938,13.8767124265869,53.2173090417982,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",11,31040.433,35.438,17.6903471908296,63.4077447093021,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",11,26841.684,40.981,20.4575851769838,73.3263923131721,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",19,24513.941,77.507,46.6642273650195,121.036652456598,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",9,23268.444,38.679,17.6864989226539,73.4247784313346,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",11,22347.762,49.222,24.5714106282179,88.0716311248614,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",6,20721.864,28.955,10.6259468428653,63.0226799216455,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",2,18518.385,10.8,1.30793953438145,39.0135946937271,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",5,17306.281,28.891,9.38090852747867,67.4225275743683,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",1,7421.254,13.475,0.341152694467672,75.0768453813722,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",283,38524.367,734.6,651.497866718904,825.364933747778,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",238,36945.391,644.194,564.945034508474,731.447290723612,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",187,34690.204,539.057,464.561249870365,622.100504272101,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",156,31186.754,500.212,424.797410215568,585.156409792136,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",122,26980.044,452.186,375.513199168563,539.910794258405,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",84,24656.934,340.675,271.735690008279,421.778781457126,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",56,23410.182,239.212,180.698288388489,310.6368759012,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",41,22476.723,182.411,130.901234439092,247.46102697326,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",36,20845.591,172.698,120.955829063878,239.087366192862,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",24,18618.267,128.906,82.5922888241234,191.801404468811,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",23,17388.928,132.268,83.8466122641067,198.467052683369,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",10,7458.1,134.082,64.2977259105192,246.582320457191,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",41,38413.205,106.734,76.5942541593582,144.796898789713,"j01aa08_minocycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",27,36845.952,73.278,48.290705398967,106.615734735697,"j01aa08_minocycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",17,34580.958,49.16,28.6375133667705,78.7099270526473,"j01aa08_minocycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",8,31068.312,25.75,11.1168967813523,50.7371923527526,"j01aa08_minocycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",12,26874.568,44.652,23.0722782547508,77.9978492981802,"j01aa08_minocycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",11,24541.205,44.823,22.3752679105889,80.1999678226964,"j01aa08_minocycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",6,23288.334,25.764,9.45492388373875,56.0773219008225,"j01aa08_minocycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",5,22365.12,22.356,7.25901041496053,52.1720074800523,"j01aa08_minocycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",6,20737.599,28.933,10.6178842280191,62.9748604094364,"j01aa08_minocycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",3,18534.188,16.186,3.33800500402608,47.3032488379978,"j01aa08_minocycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",2,17322.76,11.546,1.39821413299015,41.7063312527793,"j01aa08_minocycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",0,7429.358,0,0,49.6527351907653,"j01aa08_minocycline_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",1270,38672.931,3283.951,3105.80175845237,3469.65458359098,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",976,37126.951,2628.818,2466.45988806153,2799.05606986551,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",855,34869.218,2452.019,2290.39508488493,2622.03987401347,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",584,31378.116,1861.17,1713.26245268025,2018.42944812173,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",452,27192.304,1662.235,1512.50766058413,1822.77456698628,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",345,24853.385,1388.141,1245.51039151942,1542.62750964469,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",281,23587.521,1191.308,1056.0761261456,1339.05581035913,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",235,22661.287,1037.011,908.652680455673,1178.42035075067,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",137,21023.244,651.66,547.111256634792,770.368287063944,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",115,18789.199,612.054,505.313154972963,734.677851987946,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",111,17559.151,632.149,520.032704714371,761.270475950094,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",38,7528.843,504.726,357.173893056292,692.775356309856,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Both","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",943,19690.07,4789.216,4488.38174471126,5104.91106015887,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",873,18882.116,4623.423,4321.77555657419,4940.57253563038,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",906,17756.285,5102.419,4775.53834697775,5445.78163895412,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",718,15979.893,4493.146,4170.461064544,4834.17169841619,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",638,13860.605,4602.974,4252.68438465714,4974.42280468539,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",512,12653.665,4046.259,3703.31990137196,4412.41048749215,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",424,12071.299,3512.464,3186.04659615024,3863.24908184138,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",457,11593.399,3941.898,3588.73010339421,4320.42434986798,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",287,10760.17,2667.244,2367.55704862174,2994.36237607211,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",262,9633.807,2719.589,2400.22163385574,3069.62317740013,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",334,9009.295,3707.282,3320.31200701088,4126.96876748479,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",154,3877.708,3971.418,3368.94978447082,4650.53771414388,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",103,19541.988,527.07,430.21180007284,639.225934674768,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",81,18730.445,432.451,343.428530364043,537.497129300073,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",97,17597.227,551.223,447.004892158477,672.44557300087,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",84,15798.031,531.712,424.114180683567,658.295427891537,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",73,13670.847,533.983,418.557437754216,671.403463025967,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",76,12457.522,610.073,480.668273164226,763.597551449892,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",66,11872.12,555.924,429.951813312545,707.272015802627,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",67,11400.115,587.713,455.469788903011,746.375204353609,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",38,10563.995,359.712,254.553903567695,493.733373778193,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",52,9448.392,550.358,411.033826713172,721.721555804129,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",39,8837.366,441.308,313.813103241809,603.282515014461,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",22,3810.39,577.369,361.833903412239,874.143181856063,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
